Username,Text Tweet,Sentiment
telucareer,[FULL TIME] PT Swadharma Duta Data  Posisi : Junior Programmer  Kirimkan CV terbaru dan lamaran lengkap ke : recruitment@swadharma.com subject : nama_domisili_programmer  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #internship #jobfair #loker2021  https://t.co/I3TIvHkWeS,0
telucareer,2. Penggalangan Donasi(Crowdfunding) penanganan dan pencegahan Covid-19.  Mari kita bantu dan doakan saudara-saudara kita. 🙏🏼🇲🇨 . . #telkomuniversity #teluberbagi #kampusswasta #doabersama #donasionline #donasicovid19 #donasicorona #donasikemanusiaan,0
telucareer,"📍 Zoom Meeting &amp; Live YouTube Telkom University Meeting ID:  https://t.co/Bkhur41XW0 Passcode: teluPFH  dengan rangkaian kegiatan:  1. Doa bersama untuk Keluarga Besar Telkom University (Mahasiswa, Pegawai, Dosen dan Alumni) serta Rakyat Indonesia",0
telucareer,"alumni lintas angkatan untuk turut hadir dalam acara ""Telkom University Pray"" untuk kesembuhan dan keselamatan sahabat, saudara civitas, alumni Telkom University, dan Indonesia.  Acara akan diadakan pada: 🗓 Jumat, 16 Juli 2021 🕤 13.00 - 15.00 WIB",0
telucareer,"serta doa dari kita semua.  Mari kita bersama-sama mengetuk pintu langit dan berdoa, memohon kesembuhan untuk Indonesia dalam melawan Covid-19.  Rektor Telkom University bersama Forum Alumni Universitas Telkom (FAST) mengajak seluruh keluarga besar Telkom University dan",0
telucareer,[Telkom University Pray from Home &amp; Crowdfunding]  Kondisi Pandemi Covid-19 masih belum mereda. Kabar duka silih berganti datang baik dari saudara terdekat maupun saudara-saudara jauh kita yang ada di luar sana. Indonesia sedang tidak baik-baik saja dan butuh uluran tangan  https://t.co/niabp11t1K,0
telucareer,[FULL TIME] Dir. Pusat Teknologi Informasi  Position : - Front End Developer - Back End Developer  Submit lamaran ke :  https://t.co/20xdSIlWdk  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung  https://t.co/jL3XAgi1Fr,0
telucareer,Open Registration 13-26 July 2021 Register :  https://t.co/qkFttslCRP,0
telucareer,- Kesehatan Masyarakat      Kualifikasi umum Kerja Praktek / Penelitian / Tugas Akhir Mahasiswa :    ▪ Nilai IPK minimal 3.00.    ▪ Surat pengajuan resmi dari perguruan tinggi   ▪ Daftar riwayat Hidup (Curriculum Vitae) terbaru.    ▪ Proposal pengajuan internship.,0
telucareer,- Teknik Industri   - Teknik Elektro   - Teknik Fisika   - Teknik Lingkungan   - Teknik Sipil   - Arsitektur   - Manajemen Informatika   - Ekonomi   - Manajemen     - Multimedia   - Design Komunikasi Visual   - Sistem &amp; Teknologi Informasi   - Ilmu Komputer,0
telucareer,"- Surat pengajuan resmi dari sekolah:    - Fotocopy raport terakhir.    - Daftar Riwayat Hidup (Curriculum Vitae) terbaru.   ▪ Jenjang Pendidikan Diploma/Sarjana, dengan jurusan :   - Teknik Penerbangan   - Teknik Informatika   - Teknik Komputer   - Teknik Mesin",0
telucareer,[Internship PT Garuda Maintenance Facility Aero Asia Tbk 2021] PT Garuda Maintenance Facility Aero Asia Tbk (GMF) membuka kesempatan untuk internship (Kerja Praktek/Penelitian) untuk :  ▪ Praktek Kerja Lapangan Siswa SMK/Sederajat (non SMK penerbangan):    Persyaratan :  https://t.co/AVD2UyVx12,0
telucareer,Akomodasi ditanggung oleh kami  Submit your cv here :  https://t.co/fKHqmlKhzO  or contact me via whatsapp : Hendra - 085795962340 for further information,0
telucareer,"integrasi partner Ceria API ( TEAM ) Rate/IDR : 8.000.000 - 10.000.000/bulan depends on experience Timeline : 6 bulan ( setelahnya akan diperpanjang ) Onsite hanya untuk setup vpn koneksi, sisanya fullremote ( worst case sesekali onsite meeting ) Office Client : Jakarta",0
telucareer,"Hi guys, we are looking for Java Spring Boot Developer to be a part of our team! PT. Mahardika Solusi Teknologi  Project :  PT. Bank Rakyat Indonesia Tech Stack : Java SpringBoot ( DB PostgreSQL, Docker ) - Intermediate Level ( Please kindly send your cv first ) Pengembangan dan  https://t.co/pQwOksnXyE",1
telucareer,". Sebelum pendaftaran ditutup, loh!  Sampai jumpa di Solutif 🙌🏻  #MSIB #KampusMerdeka #MagangMerdeka #MerdekakanPeluang #MerdekaBelajar #MagangBersertifikat #StudiIndependenBersertifikat #ICCN",0
telucareer,"mendapatkan banyak ilmu sekaligus sertifikat dan uang saku. Jangan lewatkan kesempatan emas ini ya! Yuk segara daftar dan bergabung dengan Solutif!  Pendaftaran bisa dilakukan melalui laman  https://t.co/zmNM8f1NmD  atau cek cara mendaftar yang terdapat pada gambar.  Yuk, gercep",1
telucareer,"Sebagai seorang Genesys Technical Specialist, kamu akan belajar membuat sistem Interactive Voice Response (IVR) tree. Yaitu sistem interaksi antara pelanggan dengan menu suara. Baik interaksi di telepon, maupun di berbagai channel lainnya. Seru banget kan!   Kapan lagi bisa",0
telucareer,"Halo mahasiswa Indonesia!   Kamu tertarik mendapatkan pengalaman bekerja di bidang IT, sekaligus mendapatkan sertifikat dan uang saku?  Semua itu bisa kamu dapatkan dengan mengikuti program Solutif x Kampus Merdeka studi independen bersertifikat: Genesys Technical Specialist.  https://t.co/2tqwzk2VXp",0
telucareer,Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #seminargratis #seminarkarir #seminaronline #webinargratis #telkomuniversity #creatingthefuture #TelUtizen #endowment #sinergibangunnegri #telugiving #worldclassuniversity #teluterbaik #telucareer #telucae #seminarbumn,0
telucareer,"Admin di nomor 0821-1836-2845. Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career",0
telucareer,"Selain dapet ilmu, kamu bakal dapet TAK, dan juga e-Certificate loh!  *E-Certificate akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan seminar selama 60 menit)*  Jika ada yang ingin ditanyakan, silahkan kontak kak",0
telucareer,"Tempat     : Zoom Meeting Waktu       : 10:00 - 11:30 WIB Registrasi  :  https://t.co/IZChBmndO6  *Lakukan registrasi untuk mendapatkan ID Zoom*  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu ya, dan kegiatan ini gratis.",0
telucareer,#seminarkarir #seminaronline #webinargratis #telkomuniversity #creatingthefuture #TelUtizen #endowment #sinergibangunnegri #telugiving #worldclassuniversity #teluterbaik #telucae #telucar,-1
telucareer,Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya! Twitter: @TelUCareer Facebook: Tel-U Career Instagram: @tel_u_career Website:  https://t.co/Vnh8Xkb8rR  #konselinggratis #konselingkarir #konselingonline eer,0
telucareer,"Tanggal    : Kamis, 15-07-2021 Tempat     : Zoom Meeting Waktu       : 13:00 - 15:00 WIB Registrasi  :  https://t.co/nQEcbmiC3j  *Lakukan registrasi untuk mendapatkan id zoom*  Layanan ini khusus Mahasiswa dan Alumni Telkom University. Yuk ajak teman - teman kamu yang lain.",0
telucareer,"[Growth Mindset vs Fixed Mindset] Halo, #TelUTizen Direktorat Karir, Alumni dan Endowment (CAE) Telkom University akan mengadakan Konseling Karir Kelompok Online dengan tema Growth Mindset vs Fixed Mindset yang akan diselenggarakan pada:  https://t.co/UKYizuXxXA",0
telucareer,#AlumniSharing #PelindoII #ChapterIndustry,-1
telucareer,@tel_u_career @telu.coffee @fast4indonesia⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ .⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ #telkomuniversity #creatingthefuture #TelUtizen #telkom #telkomsel #endowment #telugiving #worldclassuniversity #teluterbaik #seminarbisnis #ACupForEndowment #telkomuniversity,0
telucareer,🕛 13.00 - 15.00 WIB⁣ ⁣ Link registrasi :  https://t.co/Bt8p1A6Hvp ⁣ FREE E-CERTIFICATE  Jangan sampai ketinggalan ya TelUtizen! 😃 .⁣⁣ .⁣⁣ Ikuti terus info selengkapnya melalui akun sosial media⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ @telkomuniversity @alumniendowment_univtelkom,0
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 Smartmates Pty Ltd 🔸PT GITS Indonesia  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung  https://t.co/drYfQR03Kn,0
telucareer,#lowongankerjajakarta #telucae #telkomuniversity #lokerprogrammer,-1
telucareer,"- Domiciled in Bandung - Have knowledge of PHP/Javascript programming - Have knowledge of Database (Oracle, MySQL, etc)  Send CV &amp; Portofolio : spm@telkomuniversity.ac.id Subject : Web Programmer_(Name) Submit Before 12 July 2021  #jobvacancy #lowonganterbaru #loker",0
telucareer,[ FULL TIME ] Tel-U - Bagian Satuan Penjaminan Mutu  Posisi : Web Programmer  Qualification : - Male max 30 yo - Have the ability to build a system - Willing to work in contact - Min D3/S1 Informatics?information System/Software Engineering/Other Similar Study Programs  https://t.co/anAZgFx2JR,0
telucareer,"Jika ada yang ingin ditanyakan, silahkan kontak kak Admin di nomor 0821-1836-2845. Ditunggu kehadirannya ya guys!  Regards, Tel-U CAE  Untuk info lebih lanjut hubungi: 022 7564108 ext. 2222 Email: cdc@telkomuniversity.ac.id  Follow dan kunjungi media sosial Tel-U Career lainnya!",0
telucareer,"ya, dan kegiatan ini gratis. Selain dapet ilmu, kamu bakal dapet TAK, dan juga e-Certificate loh!  *E-Certificate akan diberikan kepada peserta yang mengikuti seminar hingga selesai (minimal mengikuti kegiatan seminar selama 60 menit)*",0
telucareer,"Tanggal    : Kamis, 8 Juli 2021 Tempat     : Zoom Meeting Waktu       : 13:00 - 15:00 WIB Regstrasi  :  https://t.co/waMoqRykH8  *Lakukan registrasi untuk mendapatkan id zoom*  Yuk ajak teman - teman kamu yang lain. Bagi yang sudah mendaftar mohon hadir tepat waktu",0
telucareer,"[Teamwork: Problem Solving with Your Team] Halo, #TelUTizen Direktorat Karir, Alumni dan Endowment (CAE) Telkom University akan mengadakan Career Preparation Class #8 ""Teamwork: Problem Solving with Your Team"" yang akan diselenggarakan pada:  https://t.co/WyzzZ3m3Lp",0
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Berbagi Bintang Teknologi 🔸 PT Video Desain Indonesia 🔸 Influx  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair  https://t.co/xCuxP3gPEK,0
telucareer,bisa jadi kamu cocok buat gabung di Zenius lewat program Educators Development Program. Daftar disini:  https://t.co/dVpjcGvFhD  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung,1
telucareer,"“Evolusi itu cuma teori, bukan beneran.” “Cinta itu cukup dirasain aja pake hati, gak perlu dipikirin pake logika.” “Jangan banyak-banyak konsumsi produk yang mengandung bahan kimia, bahaya buat badan.”  Kalo kamu gemes, resah, dan gelisah sama pernyataan-pernyataan di atas,  https://t.co/nmOqGCBaLF",0
telucareer,CP : Syelynn - 085754037526  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjabali #lowongankerjawfh #internshipbali #telucae #telkomuniversity,0
telucareer,"[FULL TIME] Bukit Vista is Hospitality Management Service Company. Our mission is to inspire delight through hospitality innovations that positively transform our guests, employees &amp; partners.  We are hiring Business Development  Apply now :  https://t.co/M2RP4VD7nm  https://t.co/UuDGHIUT8w",0
telucareer,https://t.co/JtbXLE1ewU,-1
telucareer,#jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/sfsoqCWEzq,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Difini Teknologi 🔸 PT Sentral Kreasi Kencana (SKK Jewels) 🔸 Telkomsigma 🔸 PT Vivo Mobile Indonesia 🔸 PT Bungasari Flour Mills Indonesia 🔸 PT Solusi Konvergen Indonesia  Apply :  https://t.co/Vnh8Xkb8rR  https://t.co/1z49oGfY1c,0
telucareer,#lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjabali #lowongankerjawfh #internshipbali #telucae #telkomuniversity  https://t.co/MQNZdExP8d,-1
telucareer,- Photographer Content Creator (Bali Area) - Community Management Specialist - Financial Administrator - Backend Developer  Apply now :  https://t.co/M2RP4VD7nm  CP : Syelynn - 085754037526  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker  https://t.co/YxCtJUWoXj,0
telucareer,"4. Work from anywhere* 5. Career advancement  Position : - Customer Relation (Hospitality, Air Support and Reservation) - Digital Marketing - IT &amp; Software Development - Human Resources - Public Relations - Business Devlopment - Business Data Scientist  https://t.co/JHNlpZrWEE",0
telucareer,"[INTERNSHIP FROM HOME] Bukit Vista is Hospitality Management Service Company. Our mission is to inspire delight through hospitality innovations that positively transform our guests, employees &amp; partners.  Benefits : 1. Professional networking 2. Mentorship 3. Leadership Session  https://t.co/hsnZyLzpsX",0
telucareer,Info lainnya :  https://t.co/081UrzXS0S  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity,0
telucareer,"[INTERNSHIP] PikApp Indonesia  Membuka Lowongan Magang, posisi Software Developer  Kriteria : - Mahasiswa Tingkat Akhir dari Telkom University - Durasi Magang 3-6 Bulan  Pendaftaran :  https://t.co/wXQXbfTQRz Deadline : Sabtu, 3 Juli 2021 pukul 17.00 WIB  https://t.co/V5MrrRocGJ",0
telucareer,#jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #loker3ddesign,-1
telucareer,"Excellent responsible and willing to learn something new - Willing to work in Jakarta, Indonesia  Please send your latest CV to : recruitment@skkjewels.com Subject : 3D_Name of University_Your Name  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker",0
telucareer,"[FULL TIME] PT Sentral Kreasi Kencana  Position : 3D Design Officer  - Having min. Diploma's degree in Art/Design/Creative Multimedia or related major with minimum GPA 3.00 out 4.00 - Excellent Jewelry CAD software skill,  https://t.co/zzuToCSJ5c",0
telucareer,#tldp2021 #lifeattbig #managementtrainee #jobvacancy #telucae #telkomuniversity,-1
telucareer,you to any third party. Please ensure you only respond to: • Talent Acquisition Official Whatsapp Number • Official email addresses with domain @tower-bersama.com • Information from our official social media @tbigcareer  Thankyou and Good luck!  #tldp2021 #lifeattbig,0
telucareer,So don't miss you chance! Let's grow your career with us! - We would like to remind you to be cautious against fake recruitment cases that claim to represent PT. Tower Bersama Infrastructure Tbk.  We will never ask for any payment to process your application or refer you to any,0
telucareer,"opportunities for self development and fast track career growth. Its also give you the opportunities to liaise with the company's cross-function proffesionals and Subject Matter Experts.  Apply now at  https://t.co/vWqDuZKJhI  Submission deadline : Monday, July 19th 2021  So",0
telucareer,"Hi, Fresh graduate!  Are you ready to be a part of our team and be a future leader?  If so, we are ready to announce that TBIG Leader Development Program 2021 Applications are officially open!  This program offer series of in class and on the job trainings to give you the  https://t.co/hBflfb5Kp4",1
telucareer,#loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta #telucae #telkomuniversity #applycdctelu  https://t.co/GcOBSBLjno,-1
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 Computrade Technology International 🔸 Telkom Property - PT. Graha Sarana Duta 🔸 PT Tabel Data Informatika 🔸 Wilopo Cargo 🔸 PT Nuansa Cerah Informasi  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru  https://t.co/cC8uGxt2sk,0
telucareer,#GlintsAcademy #CareerDiscoveryWithoutLimits #GlintsIndonesia #TelkomUniversity #TelUCAE  https://t.co/55UEQCgYvz,-1
telucareer,"perusahaan luar maupun dalam negeri, atau kembangkan pengalaman membuat project dengan standar industri internasional bersama Glints dan Kemendikbud Ristek.  Ada 2 program yang tersedia dan bisa kamu ikuti secara GRATIS!  Daftarkan dirimu segera di 👉🏻  https://t.co/COMWbVrkEh  https://t.co/KX9YdzN3Ur",0
telucareer,Panggilan kepada mahasiswa aktif‼️ Mulailah dari mana kamu berada. Manfaatkan kesempatan yang ada di depan mata.  Glints dan Kemendikbud Ristek bekerja sama meluncurkan program untuk kamu yang ingin menjelajahi karier sebagai tech talent!  Ikuti 4 bulan program magang bergaji  https://t.co/wuZlrF8zWv,0
telucareer,[LOWONGAN KERJA] List perusahaan yang sedang mencari : ⤵️  🔸 PT Partner Impian Milenial  Apply :  https://t.co/Vnh8Xkb8rR  #jobvacancy #lowonganterbaru #loker #lowongan2021 #lowongankerja #infoloker #lowonganmagang #internship #jobfair #lowongankerjabandung #lowongankerjajakarta  https://t.co/XbYycDIUgU,0
telucareer,More update : @mm.telkomuniversity  ___ ‌Contact Us : 📩 magistermanajemen@telkomuniversity.ac.id 📱 08112334448 🌐  https://t.co/Vy7NvqeX06 #TelkomUniversity #MagisterManajemen,0
telucareer,Waktu : 15.30 - 17.00 WIB Zoom Meeting  Link pendaftaran dapat diakses melalui  https://t.co/j5ZXR9An47 (Link zoom akan dikirimkan setelah melakukan pendaftaran)  Acara ini gratis dan bisa dapat sertifikat juga. Jadi tunggu apa lagi? Segera daftarkan diri kamu ya!,0
telucareer,"Tema acara kali ini “ECOPRENEURSHIP in SDGs The creativity The Beauty and The Harmony”. Kalian bisa mendengarkan langsung pemaparan materi dari para dosen MM dan pengalaman dari alumni/mahasiswa MM loh.  Acara ini akan dilaksanakan pada: Hari, Tanggal : Jumat, 25 Juni 2021",0
telucareer,[Ngopi (Ngobrol Pintar) Online bareng MM]  Hi semuanya! Ada yang penasaran tentang Magister Manajemen ngga nih? Atau ada yang mau kuliah di Magister Manajemen? Yuk bergabung bersama kami untuk bisa berbincang-bincang tentang Magister Manajemen dalam acara NgoPi Online bareng MM.  https://t.co/VleTRGT527,1
